title,price,rating,reviews,product_url,page_number,scraped_at
"realme NARZO 80 Lite 4G (Obsidian Black 2026, 4GB+64GB) | 6300mAh Segment's Biggest Battery | 7.94mm Slim Design | 300% Ultra Volume | Pulse Light: 9 Colors, 5 Glow Modes | Ai Assist","12,999",4.1 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MzQxMTAwODc4NDM3NjA2OjE3ODU3ODQ4MjU6c3BfbXRmOjMwMTE3NzQxMTAxNjUzMjo6MDo6&url=%2Frealme-Obsidian-6300mAh-Segments-Biggest%2Fdp%2FB0H1BMBX9R%2Fref%3Dsr_1_126_sspa%3Fdib%3DeyJ2IjoiMSJ9.-YhfSQZMNsiwsciSgHnCZHAd-hO6lD9GbyhPdkR_WsBxysMHuZMfLcAleDzke7P9BlzQdFGCszVgJTZ4VKPQKhthobt1BoXwZk5Xh85U04PnLXUL1EPxtLG5IvFJrea1JKjgqP_czwTx1aQxODtWd4VeDqPv5IwXahsOmOagqNSYUNu3KEmnQrPiz-pDyHXX5l2amiEsKLgm3S-LpRyXu7gtgtAxuBhZS8IRp4SdHso.bj8nCKBAgmCnLoLagwQqykNGpMP78lTGcvejhLg4RbI%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784825%26sr%3D8-126-spons%26aref%3Dr1HdwBF4JU%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=r1HdwBF4JU&sp_cr=ZAZ,8,2026-08-04 00:50:38.295371
OnePlus 15R | 16GB+512GB | Charcoal Black | World's First Snapdragon® 8 Gen 5 | 7400mAh Battery | Personalised AI | Game-Changing 165Hz Display | IP68 IP69 IP66 & IP69K | 4K 120fps Video,"66,999",4.3 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1MzQxMTAwODc4NDM3NjA2OjE3ODU3ODQ4MjU6c3BfbXRmOjMwMTE2NDQwMzE0OTEzMjo6MDo6&url=%2FOnePlus-Charcoal-Snapdragon%25C2%25AE-Personalised-Game-Changing%2Fdp%2FB0H3KBZ4J9%2Fref%3Dsr_1_127_sspa%3Fdib%3DeyJ2IjoiMSJ9.-YhfSQZMNsiwsciSgHnCZHAd-hO6lD9GbyhPdkR_WsBxysMHuZMfLcAleDzke7P9BlzQdFGCszVgJTZ4VKPQKhthobt1BoXwZk5Xh85U04PnLXUL1EPxtLG5IvFJrea1JKjgqP_czwTx1aQxODtWd4VeDqPv5IwXahsOmOagqNSYUNu3KEmnQrPiz-pDyHXX5l2amiEsKLgm3S-LpRyXu7gtgtAxuBhZS8IRp4SdHso.bj8nCKBAgmCnLoLagwQqykNGpMP78lTGcvejhLg4RbI%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784825%26sr%3D8-127-spons%26aref%3DSsSAnh0KgA%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=SsSAnh0KgA&sp_cr=ZAZ,8,2026-08-04 00:50:38.300387
"Nokia 235 4G | All-new Keypad Phone with Dual SIM, Scan & Pay UPI, Rear Camera, Wireless FM Radio, MP3 Player, Bluetooth & USB Type C | Black","3,899",3.7 out of 5 stars,,https://www.amazon.in/Nokia-All-New-Keypad-Wireless-Bluetooth/dp/B0D5HM2BXD/ref=sr_1_128?dib=eyJ2IjoiMSJ9.-YhfSQZMNsiwsciSgHnCZHAd-hO6lD9GbyhPdkR_WsBxysMHuZMfLcAleDzke7P9BlzQdFGCszVgJTZ4VKPQKhthobt1BoXwZk5Xh85U04PnLXUL1EPxtLG5IvFJrea1JKjgqP_czwTx1aQxODtWd4VeDqPv5IwXahsOmOagqNSYUNu3KEmnQrPiz-pDyHXX5l2amiEsKLgm3S-LpRyXu7gtgtAxuBhZS8IRp4SdHso.bj8nCKBAgmCnLoLagwQqykNGpMP78lTGcvejhLg4RbI&dib_tag=se&keywords=phones&qid=1785784825&sr=8-128,8,2026-08-04 00:50:38.303252
"Apple iPhone Air 1 TB: Thinnest iPhone Ever, 16.63 cm (6.5″) Display with Promotion up to 120Hz, Powerful A19 Pro Chip, Center Stage Front Camera, All-Day Battery Life; Sky Blue","1,41,900",4.0 out of 5 stars,,https://www.amazon.in/iPhone-Air-TB-Thinnest-Promotion/dp/B0FQG1TPG9/ref=sr_1_129?dib=eyJ2IjoiMSJ9.-YhfSQZMNsiwsciSgHnCZHAd-hO6lD9GbyhPdkR_WsBxysMHuZMfLcAleDzke7P9BlzQdFGCszVgJTZ4VKPQKhthobt1BoXwZk5Xh85U04PnLXUL1EPxtLG5IvFJrea1JKjgqP_czwTx1aQxODtWd4VeDqPv5IwXahsOmOagqNSYUNu3KEmnQrPiz-pDyHXX5l2amiEsKLgm3S-LpRyXu7gtgtAxuBhZS8IRp4SdHso.bj8nCKBAgmCnLoLagwQqykNGpMP78lTGcvejhLg4RbI&dib_tag=se&keywords=phones&qid=1785784825&sr=8-129,8,2026-08-04 00:50:38.307330
"Samsung Galaxy S24 FE 5G AI Smartphone (Graphite, 8GB RAM, 128GB Storage)","46,899",4.4 out of 5 stars,,https://www.amazon.in/Samsung-Galaxy-Smartphone-Graphite-Storage/dp/B0DHL7YT5S/ref=sr_1_130?dib=eyJ2IjoiMSJ9.-YhfSQZMNsiwsciSgHnCZHAd-hO6lD9GbyhPdkR_WsBxysMHuZMfLcAleDzke7P9BlzQdFGCszVgJTZ4VKPQKhthobt1BoXwZk5Xh85U04PnLXUL1EPxtLG5IvFJrea1JKjgqP_czwTx1aQxODtWd4VeDqPv5IwXahsOmOagqNSYUNu3KEmnQrPiz-pDyHXX5l2amiEsKLgm3S-LpRyXu7gtgtAxuBhZS8IRp4SdHso.bj8nCKBAgmCnLoLagwQqykNGpMP78lTGcvejhLg4RbI&dib_tag=se&keywords=phones&qid=1785784825&sr=8-130,8,2026-08-04 00:50:38.311613
"realme P4 pro 5G Smartphone 8+256GB Dark Oak Wood, 6.8-inch Screen, 144Hz Display,7000mAh Battery,80W Ultra Charge, 108MP AI Camera,Snapdragon® 7 Gen 4 Chipset, IP65","30,985",4.2 out of 5 stars,,https://www.amazon.in/realme-Smartphone-6-8-inch-Display-Snapdragon%C2%AE/dp/B0FMDZ4WG8/ref=sr_1_131?dib=eyJ2IjoiMSJ9.-YhfSQZMNsiwsciSgHnCZHAd-hO6lD9GbyhPdkR_WsBxysMHuZMfLcAleDzke7P9BlzQdFGCszVgJTZ4VKPQKhthobt1BoXwZk5Xh85U04PnLXUL1EPxtLG5IvFJrea1JKjgqP_czwTx1aQxODtWd4VeDqPv5IwXahsOmOagqNSYUNu3KEmnQrPiz-pDyHXX5l2amiEsKLgm3S-LpRyXu7gtgtAxuBhZS8IRp4SdHso.bj8nCKBAgmCnLoLagwQqykNGpMP78lTGcvejhLg4RbI&dib_tag=se&keywords=phones&qid=1785784825&sr=8-131,8,2026-08-04 00:50:38.313975
"Nokia 150 Dual SIM Premium Keypad Phone | Rear Camera, Long Lasting Battery Life, Wireless FM Radio & MP3 Player and All-new Modern Premium Design | Red","2,699",4.0 out of 5 stars,,https://www.amazon.in/Nokia-150-Premium-Lasting-Wireless/dp/B0CBKMP5RR/ref=sr_1_132?dib=eyJ2IjoiMSJ9.-YhfSQZMNsiwsciSgHnCZHAd-hO6lD9GbyhPdkR_WsBxysMHuZMfLcAleDzke7P9BlzQdFGCszVgJTZ4VKPQKhthobt1BoXwZk5Xh85U04PnLXUL1EPxtLG5IvFJrea1JKjgqP_czwTx1aQxODtWd4VeDqPv5IwXahsOmOagqNSYUNu3KEmnQrPiz-pDyHXX5l2amiEsKLgm3S-LpRyXu7gtgtAxuBhZS8IRp4SdHso.bj8nCKBAgmCnLoLagwQqykNGpMP78lTGcvejhLg4RbI&dib_tag=se&keywords=phones&qid=1785784825&sr=8-132,8,2026-08-04 00:50:38.317066
"Nothing Phone (3a) Lite (Black, 256 GB) (8 GB RAM)","28,970",4.3 out of 5 stars,Get it faster,https://www.amazon.in/Nothing-Phone-Lite-Black-256/dp/B0G481N2LC/ref=sr_1_133_mod_primary_new?dib=eyJ2IjoiMSJ9.-YhfSQZMNsiwsciSgHnCZHAd-hO6lD9GbyhPdkR_WsBxysMHuZMfLcAleDzke7P9BlzQdFGCszVgJTZ4VKPQKhthobt1BoXwZk5Xh85U04PnLXUL1EPxtLG5IvFJrea1JKjgqP_czwTx1aQxODtWd4VeDqPv5IwXahsOmOagqNSYUNu3KEmnQrPiz-pDyHXX5l2amiEsKLgm3S-LpRyXu7gtgtAxuBhZS8IRp4SdHso.bj8nCKBAgmCnLoLagwQqykNGpMP78lTGcvejhLg4RbI&dib_tag=se&keywords=phones&qid=1785784825&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-133,8,2026-08-04 00:50:38.319912
"Samsung Galaxy S24 Ultra 5G AI Smartphone with Galaxy AI (Titanium Gray, 12GB, 256GB Storage), Snapdragon 8 Gen 3, 200 MP Camera with ProVisual Engine and 5000mAh Battery","98,999",4.6 out of 5 stars,,https://www.amazon.in/Samsung-Galaxy-Smartphone-Titanium-Storage/dp/B0CS5XW6TN/ref=sr_1_134?dib=eyJ2IjoiMSJ9.-YhfSQZMNsiwsciSgHnCZHAd-hO6lD9GbyhPdkR_WsBxysMHuZMfLcAleDzke7P9BlzQdFGCszVgJTZ4VKPQKhthobt1BoXwZk5Xh85U04PnLXUL1EPxtLG5IvFJrea1JKjgqP_czwTx1aQxODtWd4VeDqPv5IwXahsOmOagqNSYUNu3KEmnQrPiz-pDyHXX5l2amiEsKLgm3S-LpRyXu7gtgtAxuBhZS8IRp4SdHso.bj8nCKBAgmCnLoLagwQqykNGpMP78lTGcvejhLg4RbI&dib_tag=se&keywords=phones&qid=1785784825&sr=8-134,8,2026-08-04 00:50:38.323386
"realme C83 5G Smartphone 4+64GB Purple | 7000mAh Battery, 6.8-Inch Screen, 144HZ Ultra Bright Display, Rear 13MP+Front 5MP Camera, Dimensity 6300, IP64","17,499",4.1 out of 5 stars,,https://www.amazon.in/realme-C83-Smartphone-64GB-Purple/dp/B0GPVNLKNX/ref=sr_1_135?dib=eyJ2IjoiMSJ9.-YhfSQZMNsiwsciSgHnCZHAd-hO6lD9GbyhPdkR_WsBxysMHuZMfLcAleDzke7P9BlzQdFGCszVgJTZ4VKPQKhthobt1BoXwZk5Xh85U04PnLXUL1EPxtLG5IvFJrea1JKjgqP_czwTx1aQxODtWd4VeDqPv5IwXahsOmOagqNSYUNu3KEmnQrPiz-pDyHXX5l2amiEsKLgm3S-LpRyXu7gtgtAxuBhZS8IRp4SdHso.bj8nCKBAgmCnLoLagwQqykNGpMP78lTGcvejhLg4RbI&dib_tag=se&keywords=phones&qid=1785784825&sr=8-135,8,2026-08-04 00:50:38.327040
"Samsung Galaxy F70e 5G (Limelight Green, 128 GB) (4 GB RAM) | 6000 mAh Battery | Dimensity 6300 | Octa Core Processor | 6.74"" PLS LCD Display","14,347",3.7 out of 5 stars,Get it faster,https://www.amazon.in/Samsung-Limelight-Battery-Dimensity-Processor/dp/B0GPCP7ZSM/ref=sr_1_136_mod_primary_new?dib=eyJ2IjoiMSJ9.-YhfSQZMNsiwsciSgHnCZHAd-hO6lD9GbyhPdkR_WsBxysMHuZMfLcAleDzke7P9BlzQdFGCszVgJTZ4VKPQKhthobt1BoXwZk5Xh85U04PnLXUL1EPxtLG5IvFJrea1JKjgqP_czwTx1aQxODtWd4VeDqPv5IwXahsOmOagqNSYUNu3KEmnQrPiz-pDyHXX5l2amiEsKLgm3S-LpRyXu7gtgtAxuBhZS8IRp4SdHso.bj8nCKBAgmCnLoLagwQqykNGpMP78lTGcvejhLg4RbI&dib_tag=se&keywords=phones&qid=1785784825&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-136,8,2026-08-04 00:50:38.330052
"realme 16 Pro+ 5G Smartphone 12+256GB Gold | 7000mAh Battery, 80W SuperVOOC, 6.8-Inch Screen, 144Hz AMOLED Display, Rear 200MP+Front 50MP Camera, Snapdragon 7 Gen 4, IP69","54,499",2.6 out of 5 stars,,https://www.amazon.in/realme-16-Pro-Smartphone-Snapdragon/dp/B0GC5KQSTV/ref=sr_1_137?dib=eyJ2IjoiMSJ9.-YhfSQZMNsiwsciSgHnCZHAd-hO6lD9GbyhPdkR_WsBxysMHuZMfLcAleDzke7P9BlzQdFGCszVgJTZ4VKPQKhthobt1BoXwZk5Xh85U04PnLXUL1EPxtLG5IvFJrea1JKjgqP_czwTx1aQxODtWd4VeDqPv5IwXahsOmOagqNSYUNu3KEmnQrPiz-pDyHXX5l2amiEsKLgm3S-LpRyXu7gtgtAxuBhZS8IRp4SdHso.bj8nCKBAgmCnLoLagwQqykNGpMP78lTGcvejhLg4RbI&dib_tag=se&keywords=phones&qid=1785784825&sr=8-137,8,2026-08-04 00:50:38.333433
"OnePlus Nord CE6 Lite | 6GB+128GB | Hyper Black | Segment's Fastest Dimensity 7400 Apex Processor | 7000mAh Battery | Segment's Highest 144Hz Refresh Rate | 50MP Main Camera, 4K Video Recording","25,999",4.2 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTQxNTIzNzU1MTU0NDM5OjE3ODU3ODQ4NDQ6c3BfYXRmX25leHQ6MzAxMDg2Nzk5MDE2OTMyOjowOjo&url=%2FOnePlus-Nord-Hyper-Black-128GB%2Fdp%2FB0GVYDLJJQ%2Fref%3Dsr_1_129_sspa%3Fdib%3DeyJ2IjoiMSJ9.lx78q2rbSedWaPhI-_WJHT6y_8DbzNOXPR39arZGt1OrPdJVPIq7dV8-9SBosweNwfq79hO7p6lAFzZUeyBCDdppfvYyqOinRi0Sccd9lOeX_xFwuRW4YbEzd8WMGqb4N2YjYGz0FtctUIrWEaYnrb9K4D0X9rIPl8eoT-bEAble2ZbnjUbo4lfeYVcYuiwBGG7zjGx3rdOa1lBuueyAOqQg9kAewbRZBm7H_iTEnaw.PDDsOkQOPg-82XxIaDzy5xsGAAqtVqg20FBS38LO4d0%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784844%26sr%3D8-129-spons%26aref%3DJyVPIbD0uY%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=JyVPIbD0uY&sp_cr=ZAZ,9,2026-08-04 00:50:53.705199
"realme narzo 100 Lite 5G (Frost Silver,4GB+64GB) | 7000mAh Titan Battery | 4 Years, Zero Lag | 144 Hz Ultra Smooth Display | 6 nm Octa-core 5G Chipset | Color Pop Design | VC Cooling","15,499",4.0 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTQxNTIzNzU1MTU0NDM5OjE3ODU3ODQ4NDQ6c3BfYXRmX25leHQ6MzAxMTc3Mjc4NDE3ODMyOjowOjo&url=%2Frealme-7000mAh-Battery-Display-Octa-core%2Fdp%2FB0GTRXVQ8N%2Fref%3Dsr_1_130_sspa%3Fdib%3DeyJ2IjoiMSJ9.lx78q2rbSedWaPhI-_WJHT6y_8DbzNOXPR39arZGt1OrPdJVPIq7dV8-9SBosweNwfq79hO7p6lAFzZUeyBCDdppfvYyqOinRi0Sccd9lOeX_xFwuRW4YbEzd8WMGqb4N2YjYGz0FtctUIrWEaYnrb9K4D0X9rIPl8eoT-bEAble2ZbnjUbo4lfeYVcYuiwBGG7zjGx3rdOa1lBuueyAOqQg9kAewbRZBm7H_iTEnaw.PDDsOkQOPg-82XxIaDzy5xsGAAqtVqg20FBS38LO4d0%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784844%26sr%3D8-130-spons%26aref%3DswRID01xcX%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=swRID01xcX&sp_cr=ZAZ,9,2026-08-04 00:50:53.707587
OnePlus N6 | 6GB+128GB | Midnight Green | Segment's Biggest 8000mAh Battery | Segment's Fastest 45W Charging | 60-Month Smoothness | Smooth 120Hz Display | 50MP Camera | Military-Grade Durability,"24,999",3.7 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTQxNTIzNzU1MTU0NDM5OjE3ODU3ODQ4NDQ6c3BfYXRmX25leHQ6MzAxMTgyMzUwODIxMTMyOjowOjo&url=%2FOnePlus-Midnight-Smoothness-Military-Grade-Durability%2Fdp%2FB0H3LKPC2K%2Fref%3Dsr_1_131_sspa%3Fdib%3DeyJ2IjoiMSJ9.lx78q2rbSedWaPhI-_WJHT6y_8DbzNOXPR39arZGt1OrPdJVPIq7dV8-9SBosweNwfq79hO7p6lAFzZUeyBCDdppfvYyqOinRi0Sccd9lOeX_xFwuRW4YbEzd8WMGqb4N2YjYGz0FtctUIrWEaYnrb9K4D0X9rIPl8eoT-bEAble2ZbnjUbo4lfeYVcYuiwBGG7zjGx3rdOa1lBuueyAOqQg9kAewbRZBm7H_iTEnaw.PDDsOkQOPg-82XxIaDzy5xsGAAqtVqg20FBS38LO4d0%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784844%26sr%3D8-131-spons%26aref%3DItCwAODIKi%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=ItCwAODIKi&sp_cr=ZAZ,9,2026-08-04 00:50:53.711089
"realme 16 Pro+ 5G Smartphone 12+256GB Gold | 7000mAh Battery, 80W SuperVOOC, 6.8-Inch Screen, 144Hz AMOLED Display, Rear 200MP+Front 50MP Camera, Snapdragon 7 Gen 4, IP69","54,499",2.6 out of 5 stars,,https://www.amazon.in/realme-16-Pro-Smartphone-Snapdragon/dp/B0GC5KQSTV/ref=sr_1_132?dib=eyJ2IjoiMSJ9.lx78q2rbSedWaPhI-_WJHT6y_8DbzNOXPR39arZGt1OrPdJVPIq7dV8-9SBosweNwfq79hO7p6lAFzZUeyBCDdppfvYyqOinRi0Sccd9lOeX_xFwuRW4YbEzd8WMGqb4N2YjYGz0FtctUIrWEaYnrb9K4D0X9rIPl8eoT-bEAble2ZbnjUbo4lfeYVcYuiwBGG7zjGx3rdOa1lBuueyAOqQg9kAewbRZBm7H_iTEnaw.PDDsOkQOPg-82XxIaDzy5xsGAAqtVqg20FBS38LO4d0&dib_tag=se&keywords=phones&qid=1785784844&sr=8-132,9,2026-08-04 00:50:53.714639
"realme 16 5G Smartphone 8GB+256GB Black | 7000mAh Battery, 60W Fast Charging, 6.57-inch Screen, 144Hz Display, Rear50MP+Front50MP AI Camera, Dimensity 6400 Turbo, IP69","41,099",4.3 out of 5 stars,,https://www.amazon.in/realme-Smartphone-8GB-256GB-Black/dp/B0GTV76DX6/ref=sr_1_133?dib=eyJ2IjoiMSJ9.lx78q2rbSedWaPhI-_WJHT6y_8DbzNOXPR39arZGt1OrPdJVPIq7dV8-9SBosweNwfq79hO7p6lAFzZUeyBCDdppfvYyqOinRi0Sccd9lOeX_xFwuRW4YbEzd8WMGqb4N2YjYGz0FtctUIrWEaYnrb9K4D0X9rIPl8eoT-bEAble2ZbnjUbo4lfeYVcYuiwBGG7zjGx3rdOa1lBuueyAOqQg9kAewbRZBm7H_iTEnaw.PDDsOkQOPg-82XxIaDzy5xsGAAqtVqg20FBS38LO4d0&dib_tag=se&keywords=phones&qid=1785784844&sr=8-133,9,2026-08-04 00:50:53.717069
"OnePlus Nord CE6 | 8GB+128GB | Pitch Black | Snapdragon 7s Gen 4 | Segment's Fastest Touch Response | 8000mAh Battery | 144Hz 1.5K AMOLED Display | 50MP Main + 32MP Selfie 4K Cameras | IP66,68,69,69K","35,999",4.3 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTQxNTIzNzU1MTU0NDM5OjE3ODU3ODQ4NDQ6c3BfbXRmOjMwMTA4MDgyMzc1MDczMjo6MDo6&url=%2FOnePlus-Snapdragon-Segments-Fastest-Response%2Fdp%2FB0GWLHVJRH%2Fref%3Dsr_1_134_sspa%3Fdib%3DeyJ2IjoiMSJ9.lx78q2rbSedWaPhI-_WJHT6y_8DbzNOXPR39arZGt1OrPdJVPIq7dV8-9SBosweNwfq79hO7p6lAFzZUeyBCDdppfvYyqOinRi0Sccd9lOeX_xFwuRW4YbEzd8WMGqb4N2YjYGz0FtctUIrWEaYnrb9K4D0X9rIPl8eoT-bEAble2ZbnjUbo4lfeYVcYuiwBGG7zjGx3rdOa1lBuueyAOqQg9kAewbRZBm7H_iTEnaw.PDDsOkQOPg-82XxIaDzy5xsGAAqtVqg20FBS38LO4d0%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784844%26sr%3D8-134-spons%26aref%3DVsoL3wyW8C%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=VsoL3wyW8C&sp_cr=ZAZ,9,2026-08-04 00:50:53.718874
"realme NARZO 90x 5G (Flash Blue 2026, 6GB+128GB) | 7000mAh + 60W Biggest Battery & Fastest Charging in the Segment* | 144Hz Bright Display | Sony 50MP AI Rear Camera | 400% Ultra Boom Speaker","19,499",4.2 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTQxNTIzNzU1MTU0NDM5OjE3ODU3ODQ4NDQ6c3BfbXRmOjMwMTE0NzQ4MDU2MzMzMjo6MDo6&url=%2Frealme-7000mAh-Biggest-Battery-Charging%2Fdp%2FB0GZGBXWJZ%2Fref%3Dsr_1_135_sspa%3Fdib%3DeyJ2IjoiMSJ9.lx78q2rbSedWaPhI-_WJHT6y_8DbzNOXPR39arZGt1OrPdJVPIq7dV8-9SBosweNwfq79hO7p6lAFzZUeyBCDdppfvYyqOinRi0Sccd9lOeX_xFwuRW4YbEzd8WMGqb4N2YjYGz0FtctUIrWEaYnrb9K4D0X9rIPl8eoT-bEAble2ZbnjUbo4lfeYVcYuiwBGG7zjGx3rdOa1lBuueyAOqQg9kAewbRZBm7H_iTEnaw.PDDsOkQOPg-82XxIaDzy5xsGAAqtVqg20FBS38LO4d0%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784844%26sr%3D8-135-spons%26aref%3DpBhiezTmgX%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=pBhiezTmgX&sp_cr=ZAZ,9,2026-08-04 00:50:53.720577
"realme P4 Power 5G Smartphone, Trans Silver, 8GB RAM, 128GB Storage, 10001mAh Battery, 6.8 Inch Display, Triple Camera","29,549",4.0 out of 5 stars,,https://www.amazon.in/realme-Smartphone-Storage-10001mAh-Battery/dp/B0GM165WC4/ref=sr_1_136?dib=eyJ2IjoiMSJ9.lx78q2rbSedWaPhI-_WJHT6y_8DbzNOXPR39arZGt1OrPdJVPIq7dV8-9SBosweNwfq79hO7p6lAFzZUeyBCDdppfvYyqOinRi0Sccd9lOeX_xFwuRW4YbEzd8WMGqb4N2YjYGz0FtctUIrWEaYnrb9K4D0X9rIPl8eoT-bEAble2ZbnjUbo4lfeYVcYuiwBGG7zjGx3rdOa1lBuueyAOqQg9kAewbRZBm7H_iTEnaw.PDDsOkQOPg-82XxIaDzy5xsGAAqtVqg20FBS38LO4d0&dib_tag=se&keywords=phones&qid=1785784844&sr=8-136,9,2026-08-04 00:50:53.721899
"Motorola g37 Power 5G (Pantone Capri (Cyan), 8GB RAM, 128GB Storage) | MediaTek Dimensity 6400 Processor | 50MP AI Camera | 6.66-inch Display | 7000mAh Battery | 5G Smartphone","19,499",5.0 out of 5 stars,,https://www.amazon.in/Motorola-Dimensity-Processor-6-66-inch-Smartphone/dp/B0H3KMXJDG/ref=sr_1_137?dib=eyJ2IjoiMSJ9.lx78q2rbSedWaPhI-_WJHT6y_8DbzNOXPR39arZGt1OrPdJVPIq7dV8-9SBosweNwfq79hO7p6lAFzZUeyBCDdppfvYyqOinRi0Sccd9lOeX_xFwuRW4YbEzd8WMGqb4N2YjYGz0FtctUIrWEaYnrb9K4D0X9rIPl8eoT-bEAble2ZbnjUbo4lfeYVcYuiwBGG7zjGx3rdOa1lBuueyAOqQg9kAewbRZBm7H_iTEnaw.PDDsOkQOPg-82XxIaDzy5xsGAAqtVqg20FBS38LO4d0&dib_tag=se&keywords=phones&qid=1785784844&sr=8-137,9,2026-08-04 00:50:53.723359
"realme NARZO 100x 5G (Flash Orange,6GB+128GB) | Biggest 8000mAh Battery | 45W Fast Charge | 144Hz, 1200nits Bright Display | 7 Years Battery Health | Military-Grade Resistance | 48-Month Fluency","22,499",,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTQxNTIzNzU1MTU0NDM5OjE3ODU3ODQ4NDQ6c3BfbXRmOjMwMTIxNTI2ODgyMjczMjo6MDo6&url=%2Frealme-1200nits-Military-Grade-Resistance-48-Month%2Fdp%2FB0H339SP81%2Fref%3Dsr_1_138_sspa%3Fdib%3DeyJ2IjoiMSJ9.lx78q2rbSedWaPhI-_WJHT6y_8DbzNOXPR39arZGt1OrPdJVPIq7dV8-9SBosweNwfq79hO7p6lAFzZUeyBCDdppfvYyqOinRi0Sccd9lOeX_xFwuRW4YbEzd8WMGqb4N2YjYGz0FtctUIrWEaYnrb9K4D0X9rIPl8eoT-bEAble2ZbnjUbo4lfeYVcYuiwBGG7zjGx3rdOa1lBuueyAOqQg9kAewbRZBm7H_iTEnaw.PDDsOkQOPg-82XxIaDzy5xsGAAqtVqg20FBS38LO4d0%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784844%26sr%3D8-138-spons%26aref%3DFU1v5ZrgfV%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=FU1v5ZrgfV&sp_cr=ZAZ,9,2026-08-04 00:50:53.726891
OnePlus Nord 6 | 8GB+256GB | Pitch Black | Snapdragon 8s Gen 4 | Segment's First Stable 165FPS Gaming | Segment's Largest 9000mAh Battery | Most Complete IP Rating | Personalized AI,"44,999",4.3 out of 5 stars,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTQxNTIzNzU1MTU0NDM5OjE3ODU3ODQ4NDQ6c3BfbXRmOjMwMTAyNzE3MTMyNDUzMjo6MDo6&url=%2FOnePlus-Snapdragon-Segments-Complete-Personalized%2Fdp%2FB0GRB3FBBB%2Fref%3Dsr_1_139_sspa%3Fdib%3DeyJ2IjoiMSJ9.lx78q2rbSedWaPhI-_WJHT6y_8DbzNOXPR39arZGt1OrPdJVPIq7dV8-9SBosweNwfq79hO7p6lAFzZUeyBCDdppfvYyqOinRi0Sccd9lOeX_xFwuRW4YbEzd8WMGqb4N2YjYGz0FtctUIrWEaYnrb9K4D0X9rIPl8eoT-bEAble2ZbnjUbo4lfeYVcYuiwBGG7zjGx3rdOa1lBuueyAOqQg9kAewbRZBm7H_iTEnaw.PDDsOkQOPg-82XxIaDzy5xsGAAqtVqg20FBS38LO4d0%26dib_tag%3Dse%26keywords%3Dphones%26qid%3D1785784844%26sr%3D8-139-spons%26aref%3DMasOmFEfX1%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=MasOmFEfX1&sp_cr=ZAZ,9,2026-08-04 00:50:53.730071
